"model.id","drug","time","volume","body.weight"
"X.2861.LF27.biib","LFW527 + binimetinib",24,260.98,23.01
"X.2861.LF27.biib","LFW527 + binimetinib",27,271.97,22.6
"X.2861.LF27.biib","LFW527 + binimetinib",31,303.14,23.34
"X.2861.LF27.biib","LFW527 + binimetinib",34,388.92,23.03
"X.2861.LF27.biib","LFW527 + binimetinib",37,366.22,22.43
"X.2861.LF27.biib","LFW527 + binimetinib",41,512.78,22.27
"X.2861.LF27.biib","LFW527 + binimetinib",45,397.27,23.43
"X.2861.LF27.biib","LFW527 + binimetinib",48,359.66,22.58
"X.2861.LF27.biib","LFW527 + binimetinib",52,561.57,22.79
"X.2861.LF27.biib","LFW527 + binimetinib",55,466.71,22.49
"X.2861.LF27.biib","LFW527 + binimetinib",59,683.06,22.86
"X.2861.LF27.biib","LFW527 + binimetinib",62,586.15,22.35
"X.2861.LF27.biib","LFW527 + binimetinib",66,622.19,22.44
"X.2861.LF27.biib","LFW527 + binimetinib",70,616.83,21.61
"X.2861.LF27.biib","LFW527 + binimetinib",73,627.53,22.8
"X.2861.LF27.biib","LFW527 + binimetinib",77,665.04,21.9
"X.2861.LF27.biib","LFW527 + binimetinib",80,672.64,21.67
"X.2861.LF27.biib","LFW527 + binimetinib",83,682.89,22.25
"X.2861.LF27.biib","LFW527 + binimetinib",87,706.65,21.65
"X.2861.LF27.biib","LFW527 + binimetinib",92,702.49,21.91
"X.2861.LF27.biib","LFW527 + binimetinib",98,697.93,21.57
"X.2861.LF27.biib","LFW527 + binimetinib",101,721.18,21.78
"X.2861.LF27.biib","LFW527 + binimetinib",106,756.57,21.56
"X.2861.LJ49","LJC049",0,231.1,25.3
"X.2861.LJ49","LJC049",6,533.3,24.1
"X.2861.LJ49","LJC049",11,950.9,23.5
"X.2861.LJ49","LJC049",14,1153.1,22.6
"X.2861.LJ49","LJC049",17,1321.7,23.5
"X.2861.LJ49","LJC049",20,1587.4,20
"X.2861.LK36","LKA136",0,193.6,22.6
"X.2861.LK36","LKA136",5,191.1,24.1
"X.2861.LK36","LKA136",8,210.5,23.7
"X.2861.LK36","LKA136",11,303,23.6
"X.2861.LK36","LKA136",14,348.6,23.9
"X.2861.LK36","LKA136",21,408.8,23.7
"X.2861.LK36","LKA136",27,559.1,23.9
"X.2861.LK36","LKA136",30,560.9,23.8
"X.2861.LK36","LKA136",33,1113.4,23.9
"X.2861.uned","untreated",0,226.8,22.7
"X.2861.uned","untreated",5,355.2,23
"X.2861.uned","untreated",11,374.9,22.6
"X.2861.uned","untreated",14,425.8,22.7
"X.2861.uned","untreated",21,515.5,22.6
"X.2861.uned","untreated",27,682.1,23.2
"X.2861.uned","untreated",30,755.4,22.8
"X.2861.uned","untreated",33,801,22.5
"X.2861.uned","untreated",36,934.6,22.6
"X.2861.uned","untreated",41,1003.1,21.3
"X.2861.uned","untreated",44,1019,21.3
"X.2861.uned","untreated",47,1232.4,22
"X.2921.biib","binimetinib",0,220.5,23.3
"X.2921.biib","binimetinib",2,335.01,23.5
"X.2921.biib","binimetinib",6,671.54,23.6
"X.2921.biib","binimetinib",11,795.91,24.1
"X.2921.biib","binimetinib",16,1347,23.9
"X.2921.biib","binimetinib",19,1468.4,23.8
"X.2921.BK20","BKM120",0,229.99,22
"X.2921.BK20","BKM120",2,256,22.5
"X.2921.BK20","BKM120",6,344.39,22.4
"X.2921.BK20","BKM120",11,550.85,22.5
"X.2921.BK20","BKM120",16,635.42,21.2
"X.2921.BK20","BKM120",19,664.85,20.1
"X.2921.BK20","BKM120",23,1119.3,21.2
"X.2921.BK20.enib","BKM120 + encorafenib",0,207.36,20.8
"X.2921.BK20.enib","BKM120 + encorafenib",5,211.72,20.9
"X.2921.BK20.enib","BKM120 + encorafenib",8,141.4,21.1
"X.2921.BK20.enib","BKM120 + encorafenib",12,84.27,21.8
"X.2921.BK20.enib","BKM120 + encorafenib",16,56.33,21.6
"X.2921.BK20.enib","BKM120 + encorafenib",22,0,22
"X.2921.BK20.enib","BKM120 + encorafenib",27,0,21.7
"X.2921.BK20.enib","BKM120 + encorafenib",31,0,22
"X.2921.BK20.enib","BKM120 + encorafenib",35,0,22
"X.2921.BK20.enib","BKM120 + encorafenib",38,0,22.1
"X.2921.BK20.enib","BKM120 + encorafenib",42,0,22
"X.2921.BK20.enib","BKM120 + encorafenib",45,0,22.2
"X.2921.BK20.enib","BKM120 + encorafenib",49,0,23
"X.2921.BK20.enib","BKM120 + encorafenib",56,0,22.6
"X.2921.BK20.enib","BKM120 + encorafenib",61,0,22.6
"X.2921.BK20.enib","BKM120 + encorafenib",64,0,23.3
"X.2921.BK20.enib","BKM120 + encorafenib",69,0,22.9
"X.2921.BK20.enib","BKM120 + encorafenib",72,0,21.2
"X.2921.BK20.enib","BKM120 + encorafenib",76,0,23
"X.2921.BK20.enib","BKM120 + encorafenib",79,0,23.7
"X.2921.BK20.enib","BKM120 + encorafenib",83,0,22.9
"X.2921.BK20.enib","BKM120 + encorafenib",89,0,22.8
"X.2921.BK20.enib","BKM120 + encorafenib",92,0,22.7
"X.2921.BK20.enib","BKM120 + encorafenib",96,0,23.5
"X.2921.BK20.enib","BKM120 + encorafenib",100,0,23.7
"X.2921.BK20.enib","BKM120 + encorafenib",105,0,24.4
"X.2921.BK20.enib","BKM120 + encorafenib",110,0,24.8
"X.2921.BK20.enib","BKM120 + encorafenib",113,0,23.9
"X.2921.BK20.enib","BKM120 + encorafenib",117,0,23.6
"X.2921.BK20.enib","BKM120 + encorafenib",126,0,25.1
"X.2921.BK20.enib","BKM120 + encorafenib",131,0,24.7
"X.2921.BK20.enib","BKM120 + encorafenib",140,0,24.2
"X.2921.BK20.enib","BKM120 + encorafenib",146,0,23.7
"X.2921.BK20.enib","BKM120 + encorafenib",166,0,22.7
"X.2921.BK20.enib","BKM120 + encorafenib",173,0,24
"X.2921.BK20.enib","BKM120 + encorafenib",180,0,24.3
"X.2921.BK20.enib","BKM120 + encorafenib",190,0,24.1
"X.2921.BK20.enib","BKM120 + encorafenib",198,0,24.7
"X.2921.BK20.enib","BKM120 + encorafenib",204,0,25.6
"X.2921.BK20.enib","BKM120 + encorafenib",212,0,24.7
"X.2921.BK20.enib","BKM120 + encorafenib",218,0,24.9
"X.2921.BK20.enib","BKM120 + encorafenib",226,0,24.6
"X.2921.BK20.enib","BKM120 + encorafenib",235,0,24.5
"X.2921.BK20.enib","BKM120 + encorafenib",243,0,24.6
"X.2921.BK20.enib","BKM120 + encorafenib",250,0,24.5
"X.2921.BK20.enib","BKM120 + encorafenib",255,0,25.6
"X.2921.BK20.enib","BKM120 + encorafenib",261,0,24.6
"X.2921.BK20.enib","BKM120 + encorafenib",272,0,24.3
"X.2921.CG97","CGM097",0,205.17,21.6
"X.2921.CG97","CGM097",5,428.13,21.3
"X.2921.CG97","CGM097",9,849.66,21.8
"X.2921.CG97","CGM097",14,1550.7,22.2
"X.2921.CL57","CLR457",0,229.15,25.6
"X.2921.CL57","CLR457",7,241.06,25.3
"X.2921.CL57","CLR457",12,520.25,24.6
"X.2921.CL57","CLR457",15,405.77,25.1
"X.2921.CL57","CLR457",20,489.27,24.7
"X.2921.CL57","CLR457",22,491.86,24.9
"X.2921.dane","dacarbazine",0,215.6,23.7
"X.2921.dane","dacarbazine",6,78.42,23
"X.2921.dane","dacarbazine",11,55.3,23.7
"X.2921.dane","dacarbazine",15,62.43,22.5
"X.2921.dane","dacarbazine",19,40.68,23.3
"X.2921.dane","dacarbazine",22,67.5,22.2
"X.2921.dane","dacarbazine",26,63.75,22.8
"X.2921.dane","dacarbazine",29,77.06,22.5
"X.2921.dane","dacarbazine",33,105.97,23.2
"X.2921.dane","dacarbazine",40,135.17,22.2
"X.2921.dane","dacarbazine",45,242.59,21.5
"X.2921.dane","dacarbazine",48,294.4,21.5
"X.2921.dane","dacarbazine",53,388.8,22
"X.2921.dane","dacarbazine",55,480.2,21.9
"X.2921.enib","encorafenib",0,201.64,26.2
"X.2921.enib","encorafenib",5,477.04,25.8
"X.2921.enib","encorafenib",9,739.57,25.1
"X.2921.enib","encorafenib",14,1427.4,24.4
"X.2921.enib","encorafenib",19,1286.8,24.4
"X.2921.enib","encorafenib",22,1690,24.7
"X.2921.enib.biib","encorafenib + binimetinib",0,201.64,23.5
"X.2921.enib.biib","encorafenib + binimetinib",4,289.13,23
"X.2921.enib.biib","encorafenib + binimetinib",10,506.94,24.2
"X.2921.enib.biib","encorafenib + binimetinib",15,701.09,24.6
"X.2921.enib.biib","encorafenib + binimetinib",19,1028.5,24.6
"X.2921.LD25","LDE225",0,217.73,22.8
"X.2921.LD25","LDE225",2,224.52,23
"X.2921.LD25","LDE225",6,358.71,22.6
"X.2921.LD25","LDE225",11,501.64,22
"X.2921.LD25","LDE225",16,625.7,22
"X.2921.LD25","LDE225",19,585.84,21.8
"X.2921.LD25","LDE225",23,638.67,21
"X.2921.LD78","LDK378",0,208.08,23
"X.2921.LD78","LDK378",4,415.44,22.7
"X.2921.LD78","LDK378",9,624.26,23.3
"X.2921.LD78","LDK378",14,980.1,21.4
"X.2921.LD78","LDK378",17,1281,22.5
"X.2921.LD78","LDK378",21,1690,21.6
"X.2921.LE11","LEE011",0,198.45,21.6
"X.2921.LE11","LEE011",5,271.47,20.5
"X.2921.LE11","LEE011",9,429.89,19.4
"X.2921.LE11","LEE011",14,774.46,19.4
"X.2921.LE11","LEE011",19,1039.6,18.1
"X.2921.LE11","LEE011",22,951.81,19.5
"X.2921.LE11.biib","LEE011 + binimetinib",0,293.49,24.4
"X.2921.LE11.biib","LEE011 + binimetinib",7,514.35,25.4
"X.2921.LE11.biib","LEE011 + binimetinib",12,578.76,24.1
"X.2921.LE11.biib","LEE011 + binimetinib",15,510.3,24
"X.2921.LE11.biib","LEE011 + binimetinib",20,683.47,23.8
"X.2921.LE11.biib","LEE011 + binimetinib",22,672.36,24
"X.2921.LE11.enib","LEE011 + encorafenib",0,196,24.1
"X.2921.LE11.enib","LEE011 + encorafenib",3,172.06,24.2
"X.2921.LE11.enib","LEE011 + encorafenib",7,222.91,22.6
"X.2921.LE11.enib","LEE011 + encorafenib",11,221.78,22.8
"X.2921.LE11.enib","LEE011 + encorafenib",17,241.06,23.3
"X.2921.LE11.enib","LEE011 + encorafenib",22,222.95,23.4
"X.2921.LE11.enib","LEE011 + encorafenib",26,213.15,23.1
"X.2921.LE11.enib","LEE011 + encorafenib",30,197.52,22.6
"X.2921.LE11.enib","LEE011 + encorafenib",33,174.08,23.2
"X.2921.LE11.enib","LEE011 + encorafenib",37,172.83,25.6
"X.2921.LE11.enib","LEE011 + encorafenib",40,188.65,25.6
"X.2921.LE11.enib","LEE011 + encorafenib",44,202.18,26.3
"X.2921.LE11.enib","LEE011 + encorafenib",51,255.88,25.7
"X.2921.LE11.enib","LEE011 + encorafenib",56,311.65,25.9
"X.2921.LE11.enib","LEE011 + encorafenib",59,330.67,25.3
"X.2921.LE11.enib","LEE011 + encorafenib",64,426.47,24.1
"X.2921.LE11.enib","LEE011 + encorafenib",66,555.04,24
"X.2921.LG13","LGW813",0,209.2,20.7
"X.2921.LG13","LGW813",2,240.1,20.8
"X.2921.LG13","LGW813",6,349.83,21.1
"X.2921.LG13","LGW813",11,592.46,21.8
"X.2921.LG13","LGW813",16,623.39,20.6
"X.2921.LG13","LGW813",19,652.05,20.5
"X.2921.LG13","LGW813",23,846.81,20.1
"X.2921.TA66","TAS266",0,223.82,22.3
"X.2921.TA66","TAS266",5,576,23.2
"X.2921.TA66","TAS266",9,605.27,23.5
"X.2921.TA66","TAS266",14,978.43,23.4
"X.2921.TA66","TAS266",19,1152,22.4
"X.2921.TA66","TAS266",22,1327.1,21.8
"X.2921.uned","untreated",0,265.59,24.2
"X.2921.uned","untreated",5,1481.4,24
"X.2921.uned","untreated",9,2788.9,24.2
"X.2921.WN74","WNT974",0,219.28,24.8
"X.2921.WN74","WNT974",2,267.19,25
"X.2921.WN74","WNT974",7,279.77,24.6
"X.2921.WN74","WNT974",12,374.46,23.9
"X.2921.WN74","WNT974",15,390.38,24.1
"X.2921.WN74","WNT974",19,416,24.1
"X.2921.WN74","WNT974",23,558.43,24.8
"X.2992.biib","binimetinib",0,178.67,22.1
"X.2992.biib","binimetinib",1,202.81,22.3
"X.2992.biib","binimetinib",5,200.47,22.4
"X.2992.biib","binimetinib",8,167.45,21.7
"X.2992.biib","binimetinib",12,161.45,22.3
"X.2992.biib","binimetinib",16,154.33,22.2
"X.2992.biib","binimetinib",21,210.36,22
"X.2992.biib","binimetinib",26,277.44,22.6
"X.2992.biib","binimetinib",29,423.18,22.9
"X.2992.biib","binimetinib",33,461.56,23.4
"X.2992.BK20","BKM120",0,223.1,22.2
"X.2992.BK20","BKM120",4,385.47,21.9
"X.2992.BK20","BKM120",7,246.42,21.7
"X.2992.BK20","BKM120",11,475.7,21.1
"X.2992.BK20","BKM120",15,579.48,21.6
"X.2992.BK20","BKM120",20,743.31,20.8
"X.2992.BK20","BKM120",22,759.58,20.8
"X.2992.BK20.enib","BKM120 + encorafenib",0,227.95,20.4
"X.2992.BK20.enib","BKM120 + encorafenib",3,164.15,20.7
"X.2992.BK20.enib","BKM120 + encorafenib",7,152.1,21
"X.2992.BK20.enib","BKM120 + encorafenib",11,150.38,21.2
"X.2992.BK20.enib","BKM120 + encorafenib",16,225.26,21.4
"X.2992.BK20.enib","BKM120 + encorafenib",21,168.34,21.6
"X.2992.BK20.enib","BKM120 + encorafenib",24,164.15,20.7
"X.2992.BK20.enib","BKM120 + encorafenib",28,173.95,20
"X.2992.BK20.enib","BKM120 + encorafenib",32,157.22,20
"X.2992.BK20.enib","BKM120 + encorafenib",38,97.56,21
"X.2992.BK20.enib","BKM120 + encorafenib",43,123.01,21.6
"X.2992.BK20.enib","BKM120 + encorafenib",47,67.97,24.3
"X.2992.BK20.enib","BKM120 + encorafenib",51,75.84,22.5
"X.2992.BK20.enib","BKM120 + encorafenib",54,86.02,22.2
"X.2992.BK20.enib","BKM120 + encorafenib",58,80.19,22.1
"X.2992.BK20.enib","BKM120 + encorafenib",61,92.51,22.5
"X.2992.BK20.enib","BKM120 + encorafenib",65,78.73,22.7
"X.2992.BK20.enib","BKM120 + encorafenib",71,38.4,22.8
"X.2992.BK20.enib","BKM120 + encorafenib",76,72.83,22.7
"X.2992.BK20.enib","BKM120 + encorafenib",79,133.12,22.5
"X.2992.BK20.enib","BKM120 + encorafenib",84,78.65,22.7
"X.2992.BK20.enib","BKM120 + encorafenib",87,104.43,23.2
"X.2992.BK20.enib","BKM120 + encorafenib",91,94.08,22.9
"X.2992.BK20.enib","BKM120 + encorafenib",94,95.85,23.2
"X.2992.BK20.enib","BKM120 + encorafenib",98,132.96,22.9
"X.2992.BK20.enib","BKM120 + encorafenib",104,148.1,23.1
"X.2992.BK20.enib","BKM120 + encorafenib",107,136.93,22.2
"X.2992.BK20.enib","BKM120 + encorafenib",111,236.82,21.8
"X.2992.BK20.enib","BKM120 + encorafenib",115,198.83,22.6
"X.2992.BK20.enib","BKM120 + encorafenib",120,259.92,219
"X.2992.BK20.enib","BKM120 + encorafenib",125,337.56,21
"X.2992.BK20.enib","BKM120 + encorafenib",128,321.41,20.8
"X.2992.BK20.enib","BKM120 + encorafenib",132,423.86,20.3
"X.2992.BK20.enib","BKM120 + encorafenib",141,846.72,21.9
"X.2992.CG97","CGM097",0,202.58,21.2
"X.2992.CG97","CGM097",1,229.38,20.1
"X.2992.CG97","CGM097",5,247.48,20.1
"X.2992.CG97","CGM097",8,299.57,20.4
"X.2992.CG97","CGM097",12,423.61,19.1
"X.2992.CG97","CGM097",16,532.51,18.5
"X.2992.CG97","CGM097",21,674.62,18.3
"X.2992.CL57","CLR457",0,190.44,21.5
"X.2992.CL57","CLR457",6,196.99,21.4
"X.2992.CL57","CLR457",11,269.57,21.8
"X.2992.CL57","CLR457",14,307.24,22
"X.2992.CL57","CLR457",18,437.4,21.8
"X.2992.CL57","CLR457",22,415.85,22.1
"X.2992.CL57","CLR457",28,660.65,122.5
"X.2992.dane","dacarbazine",0,202.34,21.7
"X.2992.dane","dacarbazine",2,228.53,21.5
"X.2992.dane","dacarbazine",6,271.38,19.3
"X.2992.dane","dacarbazine",11,300.67,18.1
"X.2992.dane","dacarbazine",13,287.71,17.8
"X.2992.enib","encorafenib",0,213.97,21.8
"X.2992.enib","encorafenib",1,186.73,20.8
"X.2992.enib","encorafenib",5,216.66,21.7
"X.2992.enib","encorafenib",8,104.36,22.1
"X.2992.enib","encorafenib",12,198.83,22
"X.2992.enib","encorafenib",16,358.4,21.9
"X.2992.enib","encorafenib",21,407.96,21.3
"X.2992.enib.biib","encorafenib + binimetinib",0,227.43,22.4
"X.2992.enib.biib","encorafenib + binimetinib",4,146.9,22.6
"X.2992.enib.biib","encorafenib + binimetinib",8,190.63,22.4
"X.2992.enib.biib","encorafenib + binimetinib",13,147.83,22.8
"X.2992.enib.biib","encorafenib + binimetinib",18,112,22.5
"X.2992.enib.biib","encorafenib + binimetinib",21,164.74,22.3
"X.2992.enib.biib","encorafenib + binimetinib",25,148.61,21.9
"X.2992.enib.biib","encorafenib + binimetinib",29,154.37,22.5
"X.2992.enib.biib","encorafenib + binimetinib",35,105.39,23
"X.2992.enib.biib","encorafenib + binimetinib",40,100.8,23.1
"X.2992.enib.biib","encorafenib + binimetinib",44,137.54,23.2
"X.2992.enib.biib","encorafenib + binimetinib",48,114.41,23.4
"X.2992.enib.biib","encorafenib + binimetinib",51,153.75,23.1
"X.2992.enib.biib","encorafenib + binimetinib",55,105.9,23.1
"X.2992.enib.biib","encorafenib + binimetinib",58,173.5,23.4
"X.2992.enib.biib","encorafenib + binimetinib",63,154.5,23.8
"X.2992.enib.biib","encorafenib + binimetinib",70,156.06,23.6
"X.2992.enib.biib","encorafenib + binimetinib",75,203.84,23
"X.2992.enib.biib","encorafenib + binimetinib",78,322.34,23.5
"X.2992.enib.biib","encorafenib + binimetinib",83,370.66,24.1
"X.2992.enib.biib","encorafenib + binimetinib",86,468.39,23.6
"X.2992.enib.biib","encorafenib + binimetinib",90,624.96,24
"X.2992.enib.biib","encorafenib + binimetinib",91,624.96,24
"X.2992.LD25","LDE225",0,202.7,20.9
"X.2992.LD25","LDE225",3,316.82,21.9
"X.2992.LD25","LDE225",6,422.66,21.7
"X.2992.LD25","LDE225",10,526.5,18
"X.2992.LD25","LDE225",14,779.76,17.2
"X.2992.LD25","LDE225",17,765,16.9
"X.2992.LD78","LDK378",0,224.38,17.8
"X.2992.LD78","LDK378",3,414.79,17.5
"X.2992.LD78","LDK378",6,520.7,17.8
"X.2992.LD78","LDK378",10,768.35,16.6
"X.2992.LD78","LDK378",14,1212.4,17.6
"X.2992.LD78","LDK378",17,1512.3,17
"X.2992.LE11","LEE011",0,213.86,23.4
"X.2992.LE11","LEE011",1,254.44,22.1
"X.2992.LE11","LEE011",5,400.6,22.9
"X.2992.LE11","LEE011",8,476.85,22.7
"X.2992.LE11","LEE011",12,595.35,23.1
"X.2992.LE11","LEE011",16,714.24,22.9
"X.2992.LE11","LEE011",21,653,22.9
"X.2992.LE11.biib","LEE011 + binimetinib",0,180.92,24
"X.2992.LE11.biib","LEE011 + binimetinib",4,99.72,24.1
"X.2992.LE11.biib","LEE011 + binimetinib",7,120.21,23.3
"X.2992.LE11.biib","LEE011 + binimetinib",11,154.21,24.7
"X.2992.LE11.biib","LEE011 + binimetinib",18,105.59,25.4
"X.2992.LE11.biib","LEE011 + binimetinib",23,162.66,25.2
"X.2992.LE11.biib","LEE011 + binimetinib",26,130.24,25.1
"X.2992.LE11.biib","LEE011 + binimetinib",31,153.6,25.4
"X.2992.LE11.biib","LEE011 + binimetinib",34,151.55,26.3
"X.2992.LE11.biib","LEE011 + binimetinib",38,170.58,25.6
"X.2992.LE11.biib","LEE011 + binimetinib",41,158.44,25.1
"X.2992.LE11.biib","LEE011 + binimetinib",45,246.05,25.2
"X.2992.LE11.biib","LEE011 + binimetinib",51,249.44,25.2
"X.2992.LE11.biib","LEE011 + binimetinib",54,242.59,24.5
"X.2992.LE11.biib","LEE011 + binimetinib",58,259.92,24.9
"X.2992.LE11.biib","LEE011 + binimetinib",62,246.05,25.5
"X.2992.LE11.biib","LEE011 + binimetinib",67,248.37,26.1
"X.2992.LE11.biib","LEE011 + binimetinib",72,219.04,25.5
"X.2992.LE11.biib","LEE011 + binimetinib",75,225,25.8
"X.2992.LE11.biib","LEE011 + binimetinib",79,245.48,25.4
"X.2992.LE11.biib","LEE011 + binimetinib",88,230.69,25.8
"X.2992.LE11.biib","LEE011 + binimetinib",93,266.81,26
"X.2992.LE11.biib","LEE011 + binimetinib",107,353.01,26.4
"X.2992.LE11.enib","LEE011 + encorafenib",0,190.68,22.6
"X.2992.LE11.enib","LEE011 + encorafenib",3,105.97,22.4
"X.2992.LE11.enib","LEE011 + encorafenib",7,110.41,24.3
"X.2992.LE11.enib","LEE011 + encorafenib",11,140.9,24.5
"X.2992.LE11.enib","LEE011 + encorafenib",16,168.34,25.4
"X.2992.LE11.enib","LEE011 + encorafenib",21,250.46,25.1
"X.2992.LE11.enib","LEE011 + encorafenib",24,263.84,24.1
"X.2992.LE11.enib","LEE011 + encorafenib",28,198.2,24.8
"X.2992.LE11.enib","LEE011 + encorafenib",32,166.89,25.8
"X.2992.LE11.enib","LEE011 + encorafenib",38,94.77,26.3
"X.2992.LE11.enib","LEE011 + encorafenib",43,152.63,27.3
"X.2992.LE11.enib","LEE011 + encorafenib",47,92.26,27.2
"X.2992.LE11.enib","LEE011 + encorafenib",51,87.48,28
"X.2992.LE11.enib","LEE011 + encorafenib",54,97.54,27.3
"X.2992.LE11.enib","LEE011 + encorafenib",58,75,26.8
"X.2992.LE11.enib","LEE011 + encorafenib",61,64.06,27.3
"X.2992.LE11.enib","LEE011 + encorafenib",65,77.18,27.6
"X.2992.LE11.enib","LEE011 + encorafenib",71,55.18,26.9
"X.2992.LE11.enib","LEE011 + encorafenib",76,78.75,27.5
"X.2992.LE11.enib","LEE011 + encorafenib",79,79.49,27.8
"X.2992.LE11.enib","LEE011 + encorafenib",84,74.36,27.5
"X.2992.LE11.enib","LEE011 + encorafenib",87,64.83,27.6
"X.2992.LE11.enib","LEE011 + encorafenib",91,97.69,27.5
"X.2992.LE11.enib","LEE011 + encorafenib",94,61.36,28.2
"X.2992.LE11.enib","LEE011 + encorafenib",98,92.7,27.5
"X.2992.LE11.enib","LEE011 + encorafenib",104,64.06,28.2
"X.2992.LE11.enib","LEE011 + encorafenib",107,62.43,28.1
"X.2992.LE11.enib","LEE011 + encorafenib",111,80.63,28.2
"X.2992.LE11.enib","LEE011 + encorafenib",115,70.27,28.5
"X.2992.LE11.enib","LEE011 + encorafenib",120,111.01,28.2
"X.2992.LE11.enib","LEE011 + encorafenib",125,76.25,28.2
"X.2992.LE11.enib","LEE011 + encorafenib",128,57.43,28.2
"X.2992.LE11.enib","LEE011 + encorafenib",132,80.19,27.9
"X.2992.LE11.enib","LEE011 + encorafenib",141,107.65,26.1
"X.2992.LE11.enib","LEE011 + encorafenib",146,75,28
"X.2992.LE11.enib","LEE011 + encorafenib",160,97.22,28.3
"X.2992.LE11.enib","LEE011 + encorafenib",168,114.38,28.8
"X.2992.LE11.enib","LEE011 + encorafenib",180,207.03,29.4
"X.2992.LE11.enib","LEE011 + encorafenib",187,288,28.5
"X.2992.LE11.enib","LEE011 + encorafenib",194,196,27.9
"X.2992.LE11.enib","LEE011 + encorafenib",204,185.9,28.4
"X.2992.LE11.enib","LEE011 + encorafenib",212,876.41,28.7
"X.2992.LE11.enib","LEE011 + encorafenib",218,1033.2,29.1
"X.2992.LG13","LGW813",0,249.41,22.8
"X.2992.LG13","LGW813",4,340.58,21.5
"X.2992.LG13","LGW813",7,417.15,21.4
"X.2992.LG13","LGW813",11,622.26,21.6
"X.2992.LG13","LGW813",15,859.1,20.6
"X.2992.LG13","LGW813",20,1276.2,19.6
"X.2992.LG13","LGW813",22,1405,19.6
"X.2992.TA66","TAS266",0,234.03,22.7
"X.2992.TA66","TAS266",3,326.12,21.9
"X.2992.TA66","TAS266",7,560.36,22.9
"X.2992.TA66","TAS266",10,889.79,23.6
"X.2992.TA66","TAS266",14,1109.4,22.2
"X.2992.TA66","TAS266",18,1210.3,22.4
"X.2992.TA66","TAS266",21,1544.5,21.6
"X.2992.uned","untreated",0,225.96,24.3
"X.2992.uned","untreated",3,624.75,24.6
"X.2992.uned","untreated",7,734.34,23.4
"X.2992.uned","untreated",10,1379.2,23.3
"X.2992.uned","untreated",14,1718.8,21.8
"X.2992.WN74","WNT974",0,223.35,24.7
"X.2992.WN74","WNT974",3,240.33,25.3
"X.2992.WN74","WNT974",6,397.81,24.7
"X.2992.WN74","WNT974",10,461.29,22.6
"X.2992.WN74","WNT974",14,736.62,22.9
"X.2992.WN74","WNT974",19,807.15,21
"X.2992.WN74","WNT974",21,778.53,21
"X.2997.abne","abraxane",0,218.9,24.9
"X.2997.abne","abraxane",2,268.1,24.8
"X.2997.abne","abraxane",5,323.2,24.5
"X.2997.abne","abraxane",8,442.2,24.9
"X.2997.abne","abraxane",12,686.1,25
"X.2997.abne","abraxane",15,773.8,25.4
"X.2997.abne","abraxane",19,841.9,26.2
"X.2997.abne","abraxane",22,1127.2,26.1
"X.2997.abne","abraxane",26,1276.6,26.1
"X.2997.biib","binimetinib",0,212.4,24.5
"X.2997.biib","binimetinib",5,257.1,24.2
"X.2997.biib","binimetinib",7,276.3,23.1
"X.2997.biib","binimetinib",10,302.7,25.1
"X.2997.biib","binimetinib",12,309.5,25
"X.2997.biib","binimetinib",14,348,25.5
"X.2997.biib","binimetinib",18,367.6,25.2
"X.2997.biib","binimetinib",20,475.7,24.9
"X.2997.biib","binimetinib",25,465.6,24.7
"X.2997.biib","binimetinib",28,588.2,25.1
"X.2997.biib","binimetinib",32,519.2,25.7
"X.2997.biib","binimetinib",35,635,24.9
"X.2997.biib","binimetinib",39,743,25
"X.2997.biib","binimetinib",42,766.5,25.7
"X.2997.biib","binimetinib",46,775.6,26.2
"X.2997.biib","binimetinib",49,850.7,26.3
"X.2997.biib","binimetinib",53,914.9,26.8
"X.2997.biib","binimetinib",56,943.1,27
"X.2997.biib","binimetinib",60,1084,26.1
"X.2997.biib","binimetinib",63,1555.8,27
"X.2997.bipk","binimetinib-3.5mpk",0,264.1,25.4
"X.2997.bipk","binimetinib-3.5mpk",4,451.9,25.7
"X.2997.bipk","binimetinib-3.5mpk",7,592.4,25.5
"X.2997.bipk","binimetinib-3.5mpk",11,830.7,25.8
"X.2997.bipk","binimetinib-3.5mpk",13,773.3,25.6
"X.2997.bipk","binimetinib-3.5mpk",18,952.6,26.3
"X.2997.bipk","binimetinib-3.5mpk",21,1374.2,25.6
"X.2997.bipk","binimetinib-3.5mpk",25,1447,25.9
"X.2997.BK20","BKM120",0,207.5,25.9
"X.2997.BK20","BKM120",2,221.9,26.4
"X.2997.BK20","BKM120",6,196,26.2
"X.2997.BK20","BKM120",9,231.9,25.4
"X.2997.BK20","BKM120",13,333.6,28.4
"X.2997.BK20","BKM120",15,321.6,26.8
"X.2997.BK20","BKM120",20,288.7,27.5
"X.2997.BK20","BKM120",23,283.5,27.1
"X.2997.BK20","BKM120",27,356.7,27.6
"X.2997.BK20","BKM120",30,341.1,24.6
"X.2997.BK20","BKM120",34,354.9,27.2
"X.2997.BK20","BKM120",37,314.3,26.3
"X.2997.BK20","BKM120",42,441.3,26.4
"X.2997.BK20","BKM120",45,420.3,26.6
"X.2997.BK20","BKM120",50,529.4,27.3
"X.2997.BK20","BKM120",52,506,26.5
"X.2997.BK20","BKM120",55,726.4,26.8
"X.2997.BK20","BKM120",58,760.9,26.8
